@id;@lon;@lat;id_node;distance_node;bBox;name;alt_name;short_name;name:fr;local_name;official_name;old_name;amenity;landuse;leisure;office;school:FR;shop
627500253;0.6806799;47.3670747;27549;0.00016848999970644883;;Maison des Sciences de l'Homme - CITERES;;;;;;;university;;;;;
631441551;0.7124784;47.3671233;642;0.00010321094903290541;;Pharmacie des Fontaines;;;;;;;pharmacy;;;;;
633559984;0.7200860;47.3897341;14268;0.00022399520084210879;;;;;;;;;atm;;;;;
635058973;0.6900107;47.3866793;31677;0.00026077534392782495;;La Chope;;;;;;;restaurant;;;;;
635059930;0.6932751;47.3962473;10211;8.309374224440081e-05;;Le Croque Bedaine;;;;;;;restaurant;;;;;
639631696;0.7067438;47.3655210;33861;0.00011203325399377644;;;;;;;;;townhall;;;;;
655923312;0.6974610;47.4918020;30820;0.00029105449661277527;;;;;;;;;;;;;;bakery
655923313;0.6978457;47.4905913;15222;0.0004570976482099896;;;;;;;;;;;;;;furniture
661121599;0.6558248;47.3894408;37725;0.00016542735565494088;;Pharmacie du Prieuré;;;;;;;pharmacy;;;;;
702481261;0.6974147;47.3554368;36434;0.00010761064073912161;;Crédit Agricole;;;;;;;atm;;;;;
726399048;0.7180899;47.3877296;4215;0.00010020124749518025;;L'Arcade;;;;;;;restaurant;;;;;
767038261;0.7347931;47.3633402;34408;0.00040014533609890535;;École maternelle Henri Adam;;;;;;;school;;;;maternelle;
767093684;0.7340971;47.3627396;34397;0.0002029390302525;;Presse - Le Saint Tab’;;;;;;;;;;;;newsagent
831320581;0.7022377;47.4226900;25680;0.00026733144221849044;;Star Burgers & Steack;;;;;;;fast_food;;;;;
831338412;0.7022939;47.4228995;25680;0.00022150081263957818;;Le Tatoué Toqué;;;;;;;restaurant;;;;;
834492972;0.6921094;47.3896183;13084;0.00040745543314565176;;;;;;;;;vending_machine;;;;;
843152828;0.6664967;47.3910000;26426;8.446182569798193e-05;;Banque Populaire;;;;;;;atm;;;;;
843170148;0.6668569;47.3910908;30402;7.424284477272891e-05;;Pharmacie Saint-Anne;;;;;;;pharmacy;;;;;
843186170;0.6667850;47.3910808;19117;9.029828347847584e-05;;Boulangerie Saint-Anne;;;;;;;;;;;;bakery
872665387;0.6811384;47.3920046;13431;0.00010682719690834624;;;;;;;;;atm;;;;;
889352646;0.7268521;47.3665752;41549;0.00020879513883354924;;Cusines Val de Loire;;;;;;;;;;;;furniture
899268461;0.6934427;47.3782756;42195;0.00026012006843049014;;Kebab express;;;;;;;fast_food;;;;;
899268464;0.6933809;47.3783920;15935;0.00033306991758481696;;37 Market;;;;;;;;;;;;convenience
903544793;0.6928709;47.3810990;38970;0.00030204837360750894;;Le Baccara;;;;;;;restaurant;;;;;
903560471;0.6916420;47.3826777;14788;0.00029043327977779543;;7J;;;;;;;;;;;;convenience
903572881;0.6907367;47.3848734;13408;0.00015078302291374396;;Les Gourmandises de Grammont;;;;;;;;;;;;bakery
